customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_total,segment
16807,5645,3,1002.29,2,4,4,244,10,Loyal Customers
16809,5607,4,812.74,3,4,4,344,11,Loyal Customers
16810,5595,1,440.7,3,2,3,323,8,Need Attention
16812,5553,3,1560.33,5,4,5,545,14,Champions
16814,5544,16,5272.24,5,5,5,555,15,Champions
16815,5628,2,406.02,2,3,3,233,8,Need Attention
16817,5543,5,1200.15,5,4,4,544,13,Champions
16819,5640,2,137.95,2,3,1,231,6,Lost
16821,5556,1,113.35,4,2,1,421,7,Potential Loyalists
16822,5861,1,177.55,1,2,1,121,4,Lost
16823,5562,6,1823.51,4,5,5,455,14,Champions
16824,5568,1,225.6,4,2,2,422,8,Potential Loyalists
16825,5553,2,393.75,5,3,2,532,10,Potential Loyalists
16827,5568,4,148.05,4,4,1,441,9,Promising
16829,5563,1,316.1,4,2,2,422,8,Potential Loyalists
16830,5617,3,818.39,2,4,4,244,10,Loyal Customers
16831,5739,1,91.8,1,2,1,121,4,Lost
16832,5603,2,137.1,3,3,1,331,7,Promising
16833,5614,2,910.91,2,3,4,234,9,Need Attention
16834,5849,1,403.9,1,2,3,123,6,Lost
16835,5548,5,1281.06,5,4,4,544,13,Champions
16836,5581,2,530.5,3,3,3,333,9,Need Attention
16838,5705,2,570.76,2,3,3,233,8,Need Attention
16839,5555,9,957.46,4,5,4,454,13,Champions
16840,5778,2,139.85,1,3,1,131,5,Lost
16841,5603,6,1758.09,3,5,5,355,13,Loyal Customers
16843,5597,17,3283.71,3,5,5,355,13,Loyal Customers
16844,5737,2,614.34,1,3,3,133,7,At Risk
16845,5793,1,253.88,1,2,2,122,5,Lost
16846,5752,2,618.01,1,3,3,133,7,At Risk
16847,5793,1,421.45,1,2,3,123,6,Lost
16848,5551,3,1130.2,5,4,4,544,13,Champions
16854,5592,2,1332.04,3,3,4,334,10,Need Attention
16856,5592,2,323.09,3,3,2,332,8,Promising
16857,5617,1,271.2,2,2,2,222,6,Need Attention
16858,5543,10,2241.09,5,5,5,555,15,Champions
16859,5591,5,839.0,3,4,4,344,11,Loyal Customers
16860,5627,3,939.82,2,4,4,244,10,Loyal Customers
16861,5565,3,670.83,4,4,3,443,11,Loyal Customers
16862,5722,4,574.25,1,4,3,143,8,Loyal Customers
16863,5541,2,495.72,5,3,3,533,11,Potential Loyalists
16864,5609,2,332.93,3,3,2,332,8,Promising
16865,5576,1,130.95,3,2,1,321,6,Promising
16867,5864,1,76.74,1,2,1,121,4,Lost
16868,5569,3,384.56,4,4,2,442,10,Promising
16870,5644,1,450.16,2,2,3,223,7,Need Attention
16872,5602,3,345.91,3,4,2,342,9,Promising
16873,5604,6,4989.05,3,5,5,355,13,Loyal Customers
16874,5554,1,209.89,5,2,2,522,9,Potential Loyalists
16875,5612,6,1917.0,2,5,5,255,12,Loyal Customers
16876,5578,1,136.01,3,2,1,321,6,Promising
16880,5668,1,200.1,2,2,2,222,6,Need Attention
16883,5546,18,1997.06,5,5,5,555,15,Champions
16884,5731,2,641.13,1,3,3,133,7,At Risk
16885,5560,1,172.99,4,2,1,421,7,Potential Loyalists
16886,5631,1,134.0,2,2,1,221,5,About to Sleep
16887,5575,2,465.84,4,3,3,433,10,Potential Loyalists
16888,5575,3,434.2,4,4,3,443,11,Loyal Customers
16889,5572,3,907.18,4,4,4,444,12,Champions
16890,5757,1,108.29,1,2,1,121,4,Lost
16891,5546,7,1202.77,5,5,4,554,14,Champions
16892,5729,2,236.56,1,3,2,132,6,Lost
16893,5541,2,249.89,5,3,2,532,10,Potential Loyalists
16894,5677,3,1291.84,2,4,4,244,10,Loyal Customers
16895,5613,4,835.23,2,4,4,244,10,Loyal Customers
16896,5730,1,103.95,1,2,1,121,4,Lost
16898,5543,3,496.26,5,4,3,543,12,Loyal Customers
16899,5553,2,352.71,5,3,2,532,10,Potential Loyalists
16901,5904,1,204.26,1,2,2,122,5,Lost
16903,5555,2,678.55,4,3,3,433,10,Potential Loyalists
16904,5542,7,1273.79,5,5,4,554,14,Champions
16905,5546,11,1580.37,5,5,5,555,15,Champions
16906,5603,3,851.33,3,4,4,344,11,Loyal Customers
16907,5540,5,458.05,5,4,3,543,12,Loyal Customers
16908,5897,1,143.69,1,2,1,121,4,Lost
16911,5810,2,255.25,1,3,2,132,6,Lost
16912,5596,4,1772.03,3,4,5,345,12,Loyal Customers
16913,5826,1,62.79,1,2,1,121,4,Lost
16915,5561,4,262.25,4,4,2,442,10,Promising
16916,5547,3,523.44,5,4,3,543,12,Loyal Customers
16917,5807,1,675.96,1,2,3,123,6,Lost
16918,5597,10,2137.72,3,5,5,355,13,Loyal Customers
16919,5543,14,2515.76,5,5,5,555,15,Champions
16920,5586,1,355.45,3,2,2,322,7,Promising
16921,5617,2,255.03,2,3,2,232,7,Need Attention
16922,5747,1,611.08,1,2,3,123,6,Lost
16923,5550,12,5608.55,5,5,5,555,15,Champions
16925,5715,1,125.65,2,2,1,221,5,About to Sleep
16926,5546,5,1089.71,5,4,4,544,13,Champions
16928,5548,13,1053.43,5,5,4,554,14,Champions
16931,5544,3,629.4,5,4,3,543,12,Loyal Customers
16932,5598,2,262.32,3,3,2,332,8,Promising
16933,5564,7,2394.77,4,5,5,455,14,Champions
16934,5558,4,1152.11,4,4,4,444,12,Champions
16935,5556,3,530.86,4,4,3,443,11,Loyal Customers
16936,5560,1,286.39,4,2,2,422,8,Potential Loyalists
16937,5674,1,196.25,2,2,1,221,5,About to Sleep
16938,5556,5,4262.68,4,4,5,445,13,Champions
16939,5663,3,433.85,2,4,3,243,9,Loyal Customers
16940,5625,5,3239.18,2,4,5,245,11,Loyal Customers
16941,5786,1,33.0,1,2,1,121,4,Lost
16944,5784,1,101.36,1,2,1,121,4,Lost
16945,5568,14,3500.58,4,5,5,455,14,Champions
16946,5558,5,1222.04,4,4,4,444,12,Champions
16947,5637,4,548.73,2,4,3,243,9,Loyal Customers
16948,5604,4,355.75,3,4,2,342,9,Promising
16950,5542,8,1791.33,5,5,5,555,15,Champions
16952,5616,3,628.22,2,4,3,243,9,Loyal Customers
16954,5554,11,2506.34,5,5,5,555,15,Champions
16955,5543,4,462.1,5,4,3,543,12,Loyal Customers
16958,5610,1,753.49,3,2,4,324,9,Need Attention
16960,5565,5,1483.83,4,4,4,444,12,Champions
16961,5563,2,560.39,4,3,3,433,10,Potential Loyalists
16962,5584,1,251.04,3,2,2,322,7,Promising
16964,5908,2,53.65,1,3,1,131,5,Lost
16970,5801,1,71.4,1,2,1,121,4,Lost
16972,5557,2,665.6,4,3,3,433,10,Potential Loyalists
16973,5561,1,127.0,4,2,1,421,7,Potential Loyalists
16974,5697,2,133.45,2,3,1,231,6,Lost
16975,5598,3,722.12,3,4,3,343,10,Loyal Customers
16977,5570,4,496.0,4,4,3,443,11,Loyal Customers
16978,5841,2,225.05,1,3,2,132,6,Lost
16979,5558,3,697.54,4,4,3,443,11,Loyal Customers
16980,5603,1,394.37,3,2,2,322,7,Promising
16983,5544,5,1488.59,5,4,4,544,13,Champions
16984,5579,7,5568.51,3,5,5,355,13,Loyal Customers
16985,5551,11,1738.4,5,5,5,555,15,Champions
16986,5620,9,2781.55,2,5,5,255,12,Loyal Customers
16987,5551,4,904.6,5,4,4,544,13,Champions
16988,5554,1,256.55,5,2,2,522,9,Potential Loyalists
16991,5596,1,973.71,3,2,4,324,9,Need Attention
16992,5562,8,3663.14,4,5,5,455,14,Champions
16993,5638,2,510.45,2,3,3,233,8,Need Attention
16996,5557,3,666.65,4,4,3,443,11,Loyal Customers
16998,5619,1,17.0,2,2,1,221,5,About to Sleep
17000,5571,2,312.7,4,3,2,432,9,Potential Loyalists
17001,5551,8,2074.43,5,5,5,555,15,Champions
17002,5618,4,617.8,2,4,3,243,9,Loyal Customers
17003,5577,4,828.21,3,4,4,344,11,Loyal Customers
17004,5567,2,553.1,4,3,3,433,10,Potential Loyalists
17005,5645,2,242.2,2,3,2,232,7,Need Attention
17006,5567,4,711.74,4,4,3,443,11,Loyal Customers
17007,5612,1,230.17,2,2,2,222,6,Need Attention
17009,5726,1,139.82,1,2,1,121,4,Lost
17011,5826,1,183.12,1,2,1,121,4,Lost
17012,5900,1,360.61,1,2,2,122,5,Lost
17016,5751,1,539.8,1,2,3,123,6,Lost
17017,5542,12,3458.01,5,5,5,555,15,Champions
17018,5909,1,90.0,1,2,1,121,4,Lost
17019,5543,8,2535.41,5,5,5,555,15,Champions
17020,5717,2,935.62,1,3,4,134,8,At Risk
17021,5628,5,735.67,2,4,3,243,9,Loyal Customers
17022,5607,1,129.3,3,2,1,321,6,Promising
17023,5592,3,800.18,3,4,4,344,11,Loyal Customers
17025,5548,4,635.07,5,4,3,543,12,Loyal Customers
17026,5544,2,54.15,5,3,1,531,9,Potential Loyalists
17027,5621,3,333.17,2,4,2,242,8,Need Attention
17028,5756,3,1514.27,1,4,4,144,9,Loyal Customers
17029,5611,2,325.3,2,3,2,232,7,Need Attention
17031,5756,1,243.0,1,2,2,122,5,Lost
17032,5722,7,2801.98,1,5,5,155,11,Loyal Customers
17033,5572,1,302.65,4,2,2,422,8,Potential Loyalists
17034,5584,2,530.9,3,3,3,333,9,Need Attention
17035,5766,2,120.66,1,3,1,131,5,Lost
17036,5558,1,176.9,4,2,1,421,7,Potential Loyalists
17038,5590,1,630.77,3,2,3,323,8,Need Attention
17039,5779,1,807.17,1,2,4,124,7,Lost
17040,5725,1,13.52,1,2,1,121,4,Lost
17041,5572,3,583.71,4,4,3,443,11,Loyal Customers
17043,5550,4,797.99,5,4,4,544,13,Champions
17044,5646,4,746.44,2,4,4,244,10,Loyal Customers
17045,5551,2,387.34,5,3,2,532,10,Potential Loyalists
17046,5619,3,1021.29,2,4,4,244,10,Loyal Customers
17047,5606,3,1157.13,3,4,4,344,11,Loyal Customers
17048,5612,4,874.41,2,4,4,244,10,Loyal Customers
17049,5550,10,4185.08,5,5,5,555,15,Champions
17050,5550,4,572.08,5,4,3,543,12,Loyal Customers
17051,5621,3,451.68,2,4,3,243,9,Loyal Customers
17055,5620,1,232.85,2,2,2,222,6,Need Attention
17056,5913,1,45.2,1,2,1,121,4,Lost
17057,5770,1,294.74,1,2,2,122,5,Lost
17059,5544,5,2321.38,5,4,5,545,14,Champions
17062,5540,4,645.81,5,4,3,543,12,Loyal Customers
17063,5582,6,2177.39,3,5,5,355,13,Loyal Customers
17065,5812,2,75.3,1,3,1,131,5,Lost
17066,5901,1,228.34,1,2,2,122,5,Lost
17067,5899,3,261.1,1,4,2,142,7,Lost
17068,5543,27,4601.69,5,5,5,555,15,Champions
17069,5548,6,2679.18,5,5,5,555,15,Champions
17070,5585,1,133.18,3,2,1,321,6,Promising
17071,5556,4,1252.84,4,4,4,444,12,Champions
17072,5800,1,273.35,1,2,2,122,5,Lost
17074,5737,1,37.3,1,2,1,121,4,Lost
17075,5604,6,1402.51,3,5,4,354,12,Loyal Customers
17076,5567,3,401.67,4,4,3,443,11,Loyal Customers
17080,5554,5,553.91,5,4,3,543,12,Loyal Customers
17081,5570,4,660.48,4,4,3,443,11,Loyal Customers
17082,5569,4,2425.48,4,4,5,445,13,Champions
17083,5584,6,1309.01,3,5,4,354,12,Loyal Customers
17084,5571,1,1994.5,4,2,5,425,11,Potential Loyalists
17085,5551,23,6217.27,5,5,5,555,15,Champions
17087,5912,1,221.53,1,2,2,122,5,Lost
17089,5561,1,128.45,4,2,1,421,7,Potential Loyalists
17090,5549,6,759.57,5,5,4,554,14,Champions
17091,5542,11,3877.96,5,5,5,555,15,Champions
17092,5612,6,3474.91,2,5,5,255,12,Loyal Customers
17093,5767,1,235.88,1,2,2,122,5,Lost
17094,5598,1,100.2,3,2,1,321,6,Promising
17095,5605,4,914.61,3,4,4,344,11,Loyal Customers
17096,5558,7,2515.8,4,5,5,455,14,Champions
17097,5540,2,363.66,5,3,2,532,10,Potential Loyalists
17098,5556,2,383.62,4,3,2,432,9,Potential Loyalists
17099,5708,1,582.17,2,2,3,223,7,Need Attention
17101,5569,3,499.1,4,4,3,443,11,Loyal Customers
17103,5897,1,410.38,1,2,3,123,6,Lost
17104,5598,1,372.03,3,2,2,322,7,Promising
17106,5564,1,481.58,4,2,3,423,9,Potential Loyalists
17107,5572,4,1823.86,4,4,5,445,13,Champions
17108,5838,1,174.95,1,2,1,121,4,Lost
17109,5581,2,410.42,3,3,3,333,9,Need Attention
17110,5695,2,336.6,2,3,2,232,7,Need Attention
17111,5600,1,217.89,3,2,2,322,7,Promising
17112,5677,1,197.57,2,2,1,221,5,About to Sleep
17113,5749,6,2246.19,1,5,5,155,11,Loyal Customers
17115,5723,4,1821.99,1,4,5,145,10,Loyal Customers
17116,5823,1,348.74,1,2,2,122,5,Lost
17121,5577,1,255.04,3,2,2,322,7,Promising
17122,5563,3,432.18,4,4,3,443,11,Loyal Customers
17123,5614,2,571.87,2,3,3,233,8,Need Attention
17126,5556,4,940.98,4,4,4,444,12,Champions
17127,5603,5,836.43,3,4,4,344,11,Loyal Customers
17129,5695,1,31.85,2,2,1,221,5,About to Sleep
17132,5627,2,1120.48,2,3,4,234,9,Need Attention
17133,5750,2,19.98,1,3,1,131,5,Lost
17134,5617,1,212.1,2,2,2,222,6,Need Attention
17135,5546,4,737.55,5,4,4,544,13,Champions
17136,5837,1,176.0,1,2,1,121,4,Lost
17137,5591,6,1099.81,3,5,4,354,12,Loyal Customers
17138,5564,6,3937.65,4,5,5,455,14,Champions
17139,5564,11,5228.51,4,5,5,455,14,Champions
17141,5593,4,727.58,3,4,3,343,10,Loyal Customers
17142,5579,3,696.25,3,4,3,343,10,Loyal Customers
17143,5592,2,880.97,3,3,4,334,10,Need Attention
17145,5687,4,2786.71,2,4,5,245,11,Loyal Customers
17146,5610,10,4597.24,3,5,5,355,13,Loyal Customers
17147,5627,5,1131.66,2,4,4,244,10,Loyal Customers
17149,5626,1,143.1,2,2,1,221,5,About to Sleep
17150,5551,6,1357.95,5,5,4,554,14,Champions
17151,5910,1,35.7,1,2,1,121,4,Lost
17155,5702,5,484.28,2,4,3,243,9,Loyal Customers
17156,5666,1,591.87,2,2,3,223,7,Need Attention
17157,5655,16,1713.38,2,5,5,255,12,Loyal Customers
17158,5722,2,713.03,1,3,3,133,7,At Risk
17159,5652,2,484.21,2,3,3,233,8,Need Attention
17160,5549,11,6540.09,5,5,5,555,15,Champions
17161,5619,1,856.01,2,2,4,224,8,Need Attention
17163,5620,2,385.68,2,3,2,232,7,Need Attention
17165,5556,5,1635.64,4,4,5,445,13,Champions
17167,5554,3,867.11,5,4,4,544,13,Champions
17168,5673,1,265.2,2,2,2,222,6,Need Attention
17169,5753,1,320.95,1,2,2,122,5,Lost
17170,5549,2,178.68,5,3,1,531,9,Potential Loyalists
17171,5836,1,159.68,1,2,1,121,4,Lost
17172,5605,2,381.45,3,3,2,332,8,Promising
17176,5701,2,324.99,2,3,2,232,7,Need Attention
17177,5680,1,119.5,2,2,1,221,5,About to Sleep
17178,5906,1,432.96,1,2,3,123,6,Lost
17179,5557,3,735.97,4,4,4,444,12,Champions
17180,5597,7,1372.64,3,5,4,354,12,Loyal Customers
17181,5770,1,69.93,1,2,1,121,4,Lost
17182,5597,1,142.8,3,2,1,321,6,Promising
17184,5744,2,198.41,1,3,1,131,5,Lost
17185,5766,3,229.46,1,4,2,142,7,Lost
17187,5701,1,160.26,2,2,1,221,5,About to Sleep
17188,5621,6,1323.52,2,5,4,254,11,Loyal Customers
17189,5735,3,549.72,1,4,3,143,8,Loyal Customers
17190,5578,4,831.05,3,4,4,344,11,Loyal Customers
17191,5543,11,2686.45,5,5,5,555,15,Champions
17192,5711,1,75.28,2,2,1,221,5,About to Sleep
17193,5561,2,144.6,4,3,1,431,8,Potential Loyalists
17194,5705,1,387.88,2,2,2,222,6,Need Attention
17195,5830,1,501.9,1,2,3,123,6,Lost
17196,5602,1,327.75,3,2,2,322,7,Promising
17198,5540,2,521.66,5,3,3,533,11,Potential Loyalists
17199,5757,1,104.08,1,2,1,121,4,Lost
17200,5562,3,176.71,4,4,1,441,9,Promising
17201,5698,3,853.32,2,4,4,244,10,Loyal Customers
17202,5595,1,160.65,3,2,1,321,6,Promising
17203,5563,4,545.71,4,4,3,443,11,Loyal Customers
17204,5549,5,2186.57,5,4,5,545,14,Champions
17205,5591,2,107.13,3,3,1,331,7,Promising
17207,5827,1,282.54,1,2,2,122,5,Lost
17208,5570,1,111.15,4,2,1,421,7,Potential Loyalists
17209,5824,2,265.7,1,3,2,132,6,Lost
17210,5567,1,251.72,4,2,2,422,8,Potential Loyalists
17211,5544,6,1729.43,5,5,5,555,15,Champions
17212,5633,2,467.24,2,3,3,233,8,Need Attention
17213,5541,7,2339.87,5,5,5,555,15,Champions
17215,5639,1,186.15,2,2,1,221,5,About to Sleep
17216,5729,1,63.6,1,2,1,121,4,Lost
17217,5794,1,55.8,1,2,1,121,4,Lost
17218,5543,9,2226.96,5,5,5,555,15,Champions
17219,5591,1,144.9,3,2,1,321,6,Promising
17220,5592,7,1269.76,3,5,4,354,12,Loyal Customers
17221,5782,2,321.01,1,3,2,132,6,Lost
17222,5652,5,1159.9,2,4,4,244,10,Loyal Customers
17223,5543,2,357.49,5,3,2,532,10,Potential Loyalists
17224,5676,1,100.86,2,2,1,221,5,About to Sleep
17225,5756,1,37.65,1,2,1,121,4,Lost
17226,5619,2,299.78,2,3,2,232,7,Need Attention
17227,5543,7,569.71,5,5,3,553,13,Loyal Customers
17228,5542,7,1259.39,5,5,4,554,14,Champions
17230,5758,9,2875.35,1,5,5,155,11,Loyal Customers
17231,5564,15,3940.08,4,5,5,455,14,Champions
17233,5623,2,369.98,2,3,2,232,7,Need Attention
17235,5547,7,1056.62,5,5,4,554,14,Champions
17236,5585,6,544.03,3,5,3,353,11,Loyal Customers
17237,5550,2,679.44,5,3,3,533,11,Potential Loyalists
17238,5546,17,3962.5,5,5,5,555,15,Champions
17239,5562,3,329.35,4,4,2,442,10,Promising
17240,5771,1,130.6,1,2,1,121,4,Lost
17241,5560,12,2142.79,4,5,5,455,14,Champions
17242,5631,3,793.48,2,4,4,244,10,Loyal Customers
17243,5544,44,9596.46,5,5,5,555,15,Champions
17244,5558,4,823.98,4,4,4,444,12,Champions
17245,5864,1,190.1,1,2,1,121,4,Lost
17246,5721,2,38.92,1,3,1,131,5,Lost
17248,5656,1,181.89,2,2,1,221,5,About to Sleep
17249,5603,1,68.03,3,2,1,321,6,Promising
17251,5557,2,529.15,4,3,3,433,10,Potential Loyalists
17254,5576,1,198.29,3,2,1,321,6,Promising
17255,5565,2,484.46,4,3,3,433,10,Potential Loyalists
17256,5775,2,56.13,1,3,1,131,5,Lost
17257,5611,2,134.53,2,3,1,231,6,Lost
17258,5571,2,417.3,4,3,3,433,10,Potential Loyalists
17259,5543,5,1198.31,5,4,4,544,13,Champions
17260,5586,1,120.95,3,2,1,321,6,Promising
17261,5684,1,161.59,2,2,1,221,5,About to Sleep
17262,5765,1,46.5,1,2,1,121,4,Lost
17264,5599,1,268.28,3,2,2,322,7,Promising
17266,5674,2,205.14,2,3,2,232,7,Need Attention
17268,5666,6,509.05,2,5,3,253,10,Loyal Customers
17269,5560,1,491.81,4,2,3,423,9,Potential Loyalists
17270,5644,2,419.35,2,3,3,233,8,Need Attention
17271,5911,1,204.3,1,2,2,122,5,Lost
17273,5599,1,141.12,3,2,1,321,6,Promising
17274,5570,1,465.4,4,2,3,423,9,Potential Loyalists
17275,5558,1,114.1,4,2,1,421,7,Potential Loyalists
17276,5577,1,400.79,3,2,3,323,8,Need Attention
17278,5740,1,25.2,1,2,1,121,4,Lost
17280,5613,1,118.86,2,2,1,221,5,About to Sleep
17282,5630,2,604.18,2,3,3,233,8,Need Attention
17283,5553,1,156.96,5,2,1,521,8,Potential Loyalists
17284,5564,1,849.92,4,2,4,424,10,Potential Loyalists
17285,5803,2,407.94,1,3,3,133,7,At Risk
17286,5575,2,165.81,4,3,1,431,8,Potential Loyalists
17287,5542,16,3000.5,5,5,5,555,15,Champions
17288,5565,4,980.0,4,4,4,444,12,Champions
17289,5551,6,962.46,5,5,4,554,14,Champions
17290,5556,6,650.11,4,5,3,453,12,Loyal Customers
17292,5647,2,195.43,2,3,1,231,6,Lost
17293,5569,8,1474.65,4,5,4,454,13,Champions
17294,5844,2,217.47,1,3,2,132,6,Lost
17296,5905,1,317.13,1,2,2,122,5,Lost
17298,5549,3,333.5,5,4,2,542,11,Promising
17299,5614,2,336.62,2,3,2,232,7,Need Attention
17300,5565,2,362.44,4,3,2,432,9,Potential Loyalists
17301,5799,1,131.15,1,2,1,121,4,Lost
17304,5709,1,111.5,2,2,1,221,5,About to Sleep
17307,5570,5,350.95,4,4,2,442,10,Promising
17309,5556,2,237.64,4,3,2,432,9,Potential Loyalists
17311,5567,4,1067.11,4,4,4,444,12,Champions
17314,5568,9,2043.03,4,5,5,455,14,Champions
17315,5550,5,2919.65,5,4,5,545,14,Champions
17316,5595,1,124.45,3,2,1,321,6,Promising
17318,5900,1,157.33,1,2,1,121,4,Lost
17319,5844,1,29.1,1,2,1,121,4,Lost
17320,5543,4,1588.23,5,4,5,545,14,Champions
17321,5569,4,928.15,4,4,4,444,12,Champions
17322,5551,5,895.23,5,4,4,544,13,Champions
17323,5581,5,644.52,3,4,3,343,10,Loyal Customers
17324,5541,8,755.14,5,5,4,554,14,Champions
17325,5585,2,492.61,3,3,3,333,9,Need Attention
17326,5583,2,312.35,3,3,2,332,8,Promising
17327,5584,2,50.35,3,3,1,331,7,Promising
17328,5848,1,29.7,1,2,1,121,4,Lost
17329,5906,3,465.34,1,4,3,143,8,Loyal Customers
17330,5719,2,59.9,1,3,1,131,5,Lost
17332,5703,5,678.51,2,4,3,243,9,Loyal Customers
17334,5581,1,328.13,3,2,2,322,7,Promising
17335,5558,2,497.04,4,3,3,433,10,Potential Loyalists
17338,5550,9,5367.95,5,5,5,555,15,Champions
17339,5540,1,60.0,5,2,1,521,8,Potential Loyalists
17340,5541,8,6171.49,5,5,5,555,15,Champions
17341,5541,3,924.93,5,4,4,544,13,Champions
17342,5554,4,512.7,5,4,3,543,12,Loyal Customers
17343,5551,5,998.5,5,4,4,544,13,Champions
17344,5903,1,218.74,1,2,2,122,5,Lost
17345,5550,6,833.26,5,5,4,554,14,Champions
17346,5548,12,2485.36,5,5,5,555,15,Champions
17348,5612,4,1181.05,2,4,4,244,10,Loyal Customers
17349,5555,3,434.4,4,4,3,443,11,Loyal Customers
17350,5569,3,591.38,4,4,3,443,11,Loyal Customers
17351,5602,9,583.58,3,5,3,353,11,Loyal Customers
17352,5871,1,36.25,1,2,1,121,4,Lost
17354,5603,2,422.34,3,3,3,333,9,Need Attention
17355,5561,1,172.99,4,2,1,421,7,Potential Loyalists
17356,5729,4,619.93,1,4,3,143,8,Loyal Customers
17358,5551,3,500.2,5,4,3,543,12,Loyal Customers
17359,5823,1,156.6,1,2,1,121,4,Lost
17360,5560,3,632.27,4,4,3,443,11,Loyal Customers
17361,5851,2,300.19,1,3,2,132,6,Lost
17362,5575,5,711.81,4,4,3,443,11,Loyal Customers
17363,5570,3,484.56,4,4,3,443,11,Loyal Customers
17364,5551,16,6083.42,5,5,5,555,15,Champions
17365,5561,7,3088.99,4,5,5,455,14,Champions
17366,5607,2,1000.92,3,3,4,334,10,Need Attention
17368,5550,5,637.02,5,4,3,543,12,Loyal Customers
17371,5798,3,236.97,1,4,2,142,7,Lost
17372,5556,20,2855.99,4,5,5,455,14,Champions
17373,5593,3,520.58,3,4,3,343,10,Loyal Customers
17374,5570,1,231.34,4,2,2,422,8,Potential Loyalists
17375,5606,1,260.45,3,2,2,322,7,Promising
17376,5579,2,250.44,3,3,2,332,8,Promising
17377,5540,59,11098.16,5,5,5,555,15,Champions
17378,5549,1,10.95,5,2,1,521,8,Potential Loyalists
17380,5609,3,72.6,3,4,1,341,8,Promising
17382,5611,5,418.2,2,4,3,243,9,Loyal Customers
17383,5628,1,1.25,2,2,1,221,5,About to Sleep
17384,5642,1,28.35,2,2,1,221,5,About to Sleep
17386,5560,1,126.35,4,2,1,421,7,Potential Loyalists
17388,5595,4,304.97,3,4,2,342,9,Promising
17389,5549,19,2755.73,5,5,5,555,15,Champions
17390,5595,1,83.3,3,2,1,321,6,Promising
17392,5625,1,156.65,2,2,1,221,5,About to Sleep
17393,5585,2,300.03,3,3,2,332,8,Promising
17395,5683,1,97.5,2,2,1,221,5,About to Sleep
17396,5584,4,572.7,3,4,3,343,10,Loyal Customers
17397,5591,1,457.17,3,2,3,323,8,Need Attention
17400,5756,3,2476.36,1,4,5,145,10,Loyal Customers
17401,5716,1,114.85,2,2,1,221,5,About to Sleep
17402,5544,10,1102.88,5,5,4,554,14,Champions
17403,5625,1,118.95,2,2,1,221,5,About to Sleep
17404,5602,4,204.94,3,4,2,342,9,Promising
17406,5541,9,1975.01,5,5,5,555,15,Champions
17407,5586,1,493.2,3,2,3,323,8,Need Attention
17408,5675,2,114.0,2,3,1,231,6,Lost
17409,5596,8,1165.26,3,5,4,354,12,Loyal Customers
17411,5561,2,646.44,4,3,3,433,10,Potential Loyalists
17412,5547,10,2513.78,5,5,5,555,15,Champions
17413,5579,1,165.1,3,2,1,321,6,Promising
17414,5598,2,56.0,3,3,1,331,7,Promising
17416,5568,15,6747.7,4,5,5,455,14,Champions
17417,5723,1,164.18,1,2,1,121,4,Lost
17418,5562,1,166.28,4,2,1,421,7,Potential Loyalists
17419,5542,8,2081.45,5,5,5,555,15,Champions
17420,5548,4,485.6,5,4,3,543,12,Loyal Customers
17421,5561,3,1039.25,4,4,4,444,12,Champions
17422,5556,5,1518.11,4,4,4,444,12,Champions
17423,5568,1,258.3,4,2,2,422,8,Potential Loyalists
17426,5627,7,2659.65,2,5,5,255,12,Loyal Customers
17428,5543,17,6523.81,5,5,5,555,15,Champions
17429,5571,2,832.54,4,3,4,434,11,Potential Loyalists
17430,5540,3,469.41,5,4,3,543,12,Loyal Customers
17432,5560,7,1363.23,4,5,4,454,13,Champions
17433,5560,1,266.8,4,2,2,422,8,Potential Loyalists
17435,5586,1,249.75,3,2,2,322,7,Promising
17436,5768,2,216.0,1,3,2,132,6,Lost
17437,5704,1,369.68,2,2,2,222,6,Need Attention
17438,5619,4,944.62,2,4,4,244,10,Loyal Customers
17439,5830,1,116.7,1,2,1,121,4,Lost
17441,5907,1,293.35,1,2,2,122,5,Lost
17442,5556,9,2331.42,4,5,5,455,14,Champions
17448,5672,46,14409.91,2,5,5,255,12,Loyal Customers
17449,5562,6,2348.94,4,5,5,455,14,Champions
17450,5542,3,1085.06,5,4,4,544,13,Champions
17454,5637,6,1030.41,2,5,4,254,11,Loyal Customers
17456,5540,2,975.56,5,3,4,534,12,Potential Loyalists
17457,5590,7,377.94,3,5,2,352,10,Promising
17458,5556,1,213.08,4,2,2,422,8,Potential Loyalists
17460,5547,12,1537.84,5,5,4,554,14,Champions
17463,5735,2,659.4,1,3,3,133,7,At Risk
17464,5697,2,279.08,2,3,2,232,7,Need Attention
17465,5600,7,2398.99,3,5,5,355,13,Loyal Customers
17467,5570,1,102.6,4,2,1,421,7,Potential Loyalists
17468,5550,1,57.8,5,2,1,521,8,Potential Loyalists
17469,5575,12,3152.44,4,5,5,455,14,Champions
17470,5542,7,1371.32,5,5,4,554,14,Champions
17471,5649,1,321.65,2,2,2,222,6,Need Attention
17472,5803,1,224.81,1,2,2,122,5,Lost
17473,5583,2,526.0,3,3,3,333,9,Need Attention
17474,5774,1,45.0,1,2,1,121,4,Lost
17476,5570,2,489.86,4,3,3,433,10,Potential Loyalists
17477,5787,2,800.05,1,3,4,134,8,At Risk
17478,5583,2,853.4,3,3,4,334,10,Need Attention
17479,5807,1,329.86,1,2,2,122,5,Lost
