customer_id,total_orders,total_revenue,avg_order_value,first_purchase,last_purchase,total_transactions,lifespan_days,lifespan_months,purchase_frequency,customer_value_monthly,simple_clv,predictive_clv,clv_profit,days_since_last,churn_probability,risk_adjusted_clv,clv_bucket
17257,2,134.53,10.35,2010-09-29 12:49:00,2010-09-29 12:51:00,13,1,0.03,60.88,630.01,2735.99,7560.17,2268.05,71,1.0,0.0,$5K-10K
17258,2,417.3,7.59,2010-02-12 15:51:00,2010-11-08 12:37:00,55,268,8.8,0.23,1.72,7.48,20.68,6.2,31,0.08,19.09,$0-100
17259,5,1198.31,6.15,2010-02-22 13:38:00,2010-12-06 12:55:00,195,286,9.4,0.53,3.27,14.2,39.24,11.77,3,0.02,38.56,$0-100
17260,1,120.95,20.16,2010-10-24 13:21:00,2010-10-24 13:21:00,6,1,0.03,30.44,613.62,2664.79,7363.44,2209.03,46,1.0,0.0,$5K-10K
17261,1,161.59,3.85,2010-07-18 11:49:00,2010-07-18 11:49:00,42,1,0.03,30.44,117.11,508.6,1405.37,421.61,144,1.0,0.0,$1K-5K
17262,1,46.5,46.5,2010-04-28 15:09:00,2010-04-28 15:09:00,1,1,0.03,30.44,1415.46,6146.98,16985.52,5095.66,225,1.0,0.0,$10K+
17264,1,268.28,3.63,2010-10-11 12:52:00,2010-10-11 12:52:00,74,1,0.03,30.44,110.36,479.25,1324.29,397.29,59,1.0,0.0,$1K-5K
17266,2,205.14,4.46,2010-03-09 10:42:00,2010-07-28 16:39:00,46,141,4.63,0.43,1.93,8.36,23.11,6.93,134,0.63,8.47,$0-100
17268,6,509.05,25.45,2009-12-08 11:46:00,2010-08-05 10:51:00,20,239,7.85,0.76,19.45,84.47,233.4,70.02,126,1.0,0.0,$100-500
17269,1,491.81,3.93,2010-11-19 11:12:00,2010-11-19 11:12:00,125,1,0.03,30.44,119.77,520.11,1437.19,431.16,20,1.0,0.0,$1K-5K
17270,2,419.35,9.12,2009-12-07 17:18:00,2010-08-27 14:09:00,46,262,8.61,0.23,2.12,9.2,25.42,7.63,104,0.26,18.69,$0-100
17271,1,204.3,4.26,2009-12-03 13:49:00,2009-12-03 13:49:00,48,1,0.03,30.44,129.56,562.65,1554.72,466.42,371,1.0,0.0,$1K-5K
17273,1,141.12,11.76,2010-10-11 15:57:00,2010-10-11 15:57:00,12,1,0.03,30.44,357.97,1554.59,4295.69,1288.71,59,1.0,0.0,$1K-5K
17274,1,465.4,8.95,2010-11-09 12:06:00,2010-11-09 12:06:00,52,1,0.03,30.44,272.44,1183.13,3269.26,980.78,30,1.0,0.0,$1K-5K
17275,1,114.1,4.96,2010-11-21 13:26:00,2010-11-21 13:26:00,23,1,0.03,30.44,151.01,655.79,1812.11,543.63,18,1.0,0.0,$1K-5K
17276,1,400.79,7.71,2010-11-02 16:20:00,2010-11-02 16:20:00,52,1,0.03,30.44,234.62,1018.88,2815.4,844.62,37,1.0,0.0,$1K-5K
17278,1,25.2,12.6,2010-05-23 13:49:00,2010-05-23 13:49:00,2,1,0.03,30.44,383.54,1665.63,4602.53,1380.76,200,1.0,0.0,$1K-5K
17280,1,118.86,19.81,2010-09-27 16:46:00,2010-09-27 16:46:00,6,1,0.03,30.44,603.02,2618.75,7236.2,2170.86,73,1.0,0.0,$5K-10K
17282,2,604.18,5.3,2010-06-09 12:07:00,2010-09-09 19:23:00,114,92,3.02,0.66,3.51,15.23,42.09,12.63,91,0.66,14.33,$0-100
17283,1,156.96,11.21,2010-11-26 11:53:00,2010-11-26 11:53:00,14,1,0.03,30.44,341.28,1482.07,4095.31,1228.59,13,1.0,0.0,$1K-5K
17284,1,849.92,10.62,2010-11-15 17:14:00,2010-11-15 17:14:00,80,1,0.03,30.44,323.39,1404.42,3880.73,1164.22,24,1.0,0.0,$1K-5K
17285,2,407.94,9.27,2010-02-14 14:10:00,2010-03-21 13:38:00,44,34,1.12,1.79,16.6,72.09,199.21,59.76,263,1.0,0.0,$100-500
17286,2,165.81,3.68,2010-11-04 13:43:00,2010-11-04 13:52:00,45,1,0.03,60.88,224.32,974.18,2691.87,807.56,35,1.0,0.0,$1K-5K
17287,16,3000.5,8.27,2009-12-03 12:45:00,2010-12-07 12:43:00,363,368,12.09,1.32,10.94,47.51,131.28,39.38,2,0.03,127.47,$100-500
17288,4,980.0,6.67,2010-11-10 14:44:00,2010-11-14 13:42:00,147,3,0.1,40.59,270.58,1175.05,3246.93,974.08,25,1.0,0.0,$1K-5K
17289,6,962.46,6.09,2010-03-08 12:52:00,2010-11-28 13:40:00,158,265,8.71,0.69,4.2,18.23,50.38,15.11,11,0.08,46.2,$0-100
17290,6,650.11,6.84,2009-12-13 13:28:00,2010-11-23 11:13:00,95,344,11.3,0.53,3.63,15.78,43.6,13.08,16,0.09,39.54,$0-100
17292,2,195.43,13.96,2010-05-09 14:52:00,2010-08-24 17:14:00,14,107,3.52,0.57,7.94,34.49,95.31,28.59,107,0.67,31.77,$0-100
17293,8,1474.65,14.18,2009-12-03 15:09:00,2010-11-10 16:31:00,104,342,11.24,0.71,10.1,43.85,121.16,36.35,29,0.23,93.76,$100-500
17294,2,217.47,15.53,2010-02-08 14:21:00,2010-02-08 16:12:00,14,1,0.03,60.88,945.68,4106.86,11348.21,3404.46,304,1.0,0.0,$10K+
17296,1,317.13,9.91,2009-12-09 14:01:00,2009-12-09 14:01:00,32,1,0.03,30.44,301.67,1310.08,3620.04,1086.01,365,1.0,0.0,$1K-5K
17298,3,333.5,9.26,2010-03-08 08:56:00,2010-11-30 17:55:00,36,267,8.77,0.34,3.17,13.76,38.02,11.41,9,0.03,36.74,$0-100
17299,2,336.62,5.8,2010-08-15 16:00:00,2010-09-26 13:40:00,58,41,1.35,1.48,8.62,37.43,103.42,31.02,74,1.0,0.0,$100-500
17300,2,362.44,8.43,2010-08-15 11:02:00,2010-11-14 10:56:00,43,90,2.96,0.68,5.7,24.76,68.42,20.53,25,0.19,55.75,$0-100
17301,1,131.15,2.43,2010-03-25 13:16:00,2010-03-25 13:16:00,54,1,0.03,30.44,73.93,321.06,887.16,266.15,259,1.0,0.0,$500-1K
17304,1,111.5,22.3,2010-06-23 16:23:00,2010-06-23 16:23:00,5,1,0.03,30.44,678.81,2947.91,8145.74,2443.72,169,1.0,0.0,$5K-10K
17307,5,350.95,29.25,2010-04-20 10:35:00,2010-11-09 13:40:00,12,203,6.67,0.75,21.93,95.22,263.13,78.94,30,0.25,198.32,$100-500
17309,2,237.64,9.9,2010-02-04 15:49:00,2010-11-23 13:47:00,24,291,9.56,0.21,2.07,9.0,24.86,7.46,16,0.04,23.95,$0-100
17311,4,1067.11,22.23,2010-02-03 12:38:00,2010-11-12 12:38:00,48,282,9.26,0.43,9.6,41.69,115.19,34.56,27,0.13,100.48,$100-500
17314,9,2043.03,18.24,2009-12-03 11:25:00,2010-11-11 13:52:00,112,343,11.27,0.8,14.57,63.27,174.84,52.45,28,0.24,132.02,$100-500
17315,5,2919.65,10.69,2010-09-27 12:45:00,2010-11-29 15:36:00,273,63,2.07,2.42,25.84,112.2,310.04,93.01,10,0.26,228.02,$100-500
17316,1,124.45,3.56,2010-10-15 14:35:00,2010-10-15 14:35:00,35,1,0.03,30.44,108.24,470.04,1298.83,389.65,55,1.0,0.0,$1K-5K
17318,1,157.33,9.25,2009-12-14 13:11:00,2009-12-14 13:11:00,17,1,0.03,30.44,281.71,1223.41,3380.56,1014.17,360,1.0,0.0,$1K-5K
17319,1,29.1,9.7,2010-02-08 15:47:00,2010-02-08 15:47:00,3,1,0.03,30.44,295.27,1282.27,3543.22,1062.96,304,1.0,0.0,$1K-5K
17320,4,1588.23,16.21,2010-01-21 16:29:00,2010-12-06 15:38:00,98,318,10.45,0.38,6.21,26.95,74.46,22.34,3,0.01,73.53,$0-100
17321,4,928.15,5.43,2010-05-11 12:10:00,2010-11-10 12:56:00,171,183,6.01,0.67,3.61,15.68,43.34,13.0,29,0.21,34.18,$0-100
17322,5,895.23,5.09,2009-12-03 11:46:00,2010-11-28 14:41:00,176,360,11.83,0.42,2.15,9.34,25.81,7.74,11,0.05,24.49,$0-100
17323,5,644.52,4.74,2010-01-10 11:58:00,2010-10-28 19:59:00,136,291,9.56,0.52,2.48,10.76,29.74,8.92,42,0.24,22.59,$0-100
17324,8,755.14,7.63,2009-12-18 15:29:00,2010-12-08 12:45:00,99,354,11.63,0.69,5.25,22.79,62.97,18.89,1,0.01,62.49,$0-100
17325,2,492.61,15.39,2010-03-08 11:31:00,2010-10-25 09:20:00,32,230,7.56,0.26,4.07,17.7,48.9,14.67,45,0.13,42.52,$0-100
17326,2,312.35,3.63,2010-06-28 14:05:00,2010-10-27 15:38:00,86,121,3.98,0.5,1.83,7.94,21.93,6.58,43,0.24,16.73,$0-100
17327,2,50.35,16.78,2010-05-26 11:20:00,2010-10-26 09:54:00,3,152,4.99,0.4,6.72,29.19,80.67,24.2,44,0.19,65.1,$0-100
17328,1,29.7,5.94,2010-02-04 17:11:00,2010-02-04 17:11:00,5,1,0.03,30.44,180.81,785.23,2169.76,650.93,308,1.0,0.0,$1K-5K
17329,3,465.34,6.65,2009-12-03 16:09:00,2009-12-08 16:57:00,70,5,0.16,18.26,121.41,527.27,1456.97,437.09,366,1.0,0.0,$1K-5K
17330,2,59.9,29.95,2010-03-02 09:20:00,2010-06-13 12:34:00,2,103,3.38,0.59,17.7,76.88,212.43,63.73,179,1.0,0.0,$100-500
17332,5,678.51,7.54,2010-02-21 14:41:00,2010-06-29 16:10:00,90,128,4.2,1.19,8.96,38.93,107.57,32.27,163,1.0,0.0,$100-500
17334,1,328.13,16.41,2010-10-29 12:16:00,2010-10-29 12:16:00,20,1,0.03,30.44,499.41,2168.83,5992.97,1797.89,41,1.0,0.0,$5K-10K
17335,2,497.04,13.81,2010-01-24 11:15:00,2010-11-21 10:17:00,36,300,9.86,0.2,2.8,12.17,33.62,10.09,18,0.04,32.28,$0-100
17338,9,5367.95,9.22,2010-03-10 16:09:00,2010-11-29 16:13:00,582,264,8.67,1.04,9.57,41.57,114.86,34.46,10,0.11,101.8,$100-500
17339,1,60.0,15.0,2010-12-09 14:44:00,2010-12-09 14:44:00,4,1,0.03,30.44,456.6,1982.9,5479.2,1643.76,0,0.0,5479.2,$5K-10K
17340,8,6171.49,20.44,2010-02-14 14:54:00,2010-12-08 15:56:00,302,297,9.76,0.82,16.76,72.77,201.07,60.32,1,0.01,199.26,$100-500
17341,3,924.93,4.7,2010-06-17 18:17:00,2010-12-08 12:46:00,197,173,5.68,0.53,2.48,10.76,29.74,8.92,1,0.01,29.57,$0-100
17342,4,512.7,21.36,2010-02-08 09:16:00,2010-11-25 11:07:00,24,290,9.53,0.42,8.97,38.95,107.63,32.29,14,0.06,100.7,$100-500
17343,5,998.5,16.1,2009-12-03 18:30:00,2010-11-28 10:33:00,62,359,11.79,0.42,6.83,29.65,81.93,24.58,11,0.05,77.75,$0-100
17344,1,218.74,6.25,2009-12-11 12:31:00,2009-12-11 12:31:00,35,1,0.03,30.44,190.24,826.17,2282.9,684.87,363,1.0,0.0,$1K-5K
17345,6,833.26,7.25,2009-12-01 16:17:00,2010-11-29 11:54:00,115,362,11.89,0.5,3.66,15.88,43.87,13.16,10,0.06,41.44,$0-100
17346,12,2485.36,5.3,2010-04-18 12:18:00,2010-12-01 14:34:00,469,227,7.46,1.61,8.53,37.03,102.33,30.7,8,0.14,87.9,$100-500
17348,4,1181.05,5.23,2010-03-10 12:13:00,2010-09-28 10:49:00,226,201,6.6,0.61,3.17,13.75,37.99,11.4,72,0.48,19.84,$0-100
17349,3,434.4,5.87,2010-03-18 14:26:00,2010-11-24 15:09:00,74,251,8.25,0.36,2.14,9.28,25.63,7.69,15,0.06,24.1,$0-100
17350,3,591.38,8.21,2010-02-01 15:38:00,2010-11-10 16:15:00,72,282,9.26,0.32,2.66,11.55,31.92,9.58,29,0.1,28.64,$0-100
17351,9,583.58,19.45,2009-12-10 18:43:00,2010-10-08 15:40:00,30,301,9.89,0.91,17.71,76.89,212.46,63.74,62,0.62,81.17,$100-500
17352,1,36.25,7.25,2010-01-12 16:13:00,2010-01-12 16:13:00,5,1,0.03,30.44,220.69,958.4,2648.28,794.48,331,1.0,0.0,$1K-5K
17354,2,422.34,6.03,2010-10-07 13:28:00,2010-10-07 13:42:00,70,1,0.03,60.88,367.32,1595.16,4407.78,1322.33,63,1.0,0.0,$1K-5K
17355,1,172.99,5.77,2010-11-18 13:18:00,2010-11-18 13:18:00,30,1,0.03,30.44,175.53,762.27,2106.33,631.9,21,1.0,0.0,$1K-5K
17356,4,619.93,9.54,2010-01-20 12:14:00,2010-06-03 10:25:00,65,133,4.37,0.92,8.73,37.92,104.78,31.43,189,1.0,0.0,$100-500
17358,3,500.2,5.68,2010-02-24 16:42:00,2010-11-28 13:21:00,88,276,9.07,0.33,1.88,8.17,22.57,6.77,11,0.04,21.67,$0-100
17359,1,156.6,6.81,2010-03-01 14:48:00,2010-03-01 14:48:00,23,1,0.03,30.44,207.26,900.06,2487.08,746.12,283,1.0,0.0,$1K-5K
17360,3,632.27,6.08,2010-10-01 12:07:00,2010-11-19 12:00:00,104,48,1.58,1.9,11.57,50.23,138.8,41.64,20,0.42,80.96,$100-500
17361,2,300.19,11.12,2010-02-01 14:30:00,2010-02-01 14:33:00,27,1,0.03,60.88,676.87,2939.49,8122.47,2436.74,311,1.0,0.0,$5K-10K
17362,5,711.81,6.53,2010-01-06 10:53:00,2010-11-04 12:39:00,109,302,9.92,0.5,3.29,14.29,39.49,11.85,35,0.19,31.87,$0-100
17363,3,484.56,15.63,2010-11-02 17:25:00,2010-11-09 17:11:00,31,6,0.2,15.22,237.9,1033.15,2854.84,856.45,30,1.0,0.0,$1K-5K
17364,16,6083.42,12.73,2009-12-07 15:28:00,2010-11-28 15:47:00,478,356,11.7,1.37,17.41,75.61,208.94,62.68,11,0.16,174.51,$100-500
17365,7,3088.99,9.84,2010-02-01 11:56:00,2010-11-18 10:19:00,314,289,9.49,0.74,7.25,31.5,87.04,26.11,21,0.17,72.28,$0-100
17366,2,1000.92,7.7,2010-09-09 19:46:00,2010-10-03 16:04:00,130,23,0.76,2.65,20.38,88.5,244.56,73.37,67,1.0,0.0,$100-500
17368,5,637.02,5.64,2009-12-15 17:45:00,2010-11-29 15:48:00,113,348,11.43,0.44,2.47,10.71,29.59,8.88,10,0.05,28.17,$0-100
17371,3,236.97,4.09,2009-12-08 12:25:00,2010-03-26 14:01:00,58,108,3.55,0.85,3.45,15.0,41.46,12.44,258,1.0,0.0,$0-100
17372,20,2855.99,7.25,2009-12-03 18:41:00,2010-11-23 11:12:00,394,354,11.63,1.72,12.47,54.14,149.59,44.88,16,0.3,104.52,$100-500
17373,3,520.58,15.31,2010-02-28 14:17:00,2010-10-17 13:35:00,34,230,7.56,0.4,6.08,26.4,72.95,21.89,53,0.23,56.14,$0-100
17374,1,231.34,16.52,2010-11-09 17:14:00,2010-11-09 17:14:00,14,1,0.03,30.44,503.0,2184.4,6035.99,1810.8,30,1.0,0.0,$5K-10K
17375,1,260.45,15.32,2010-10-04 09:14:00,2010-10-04 09:14:00,17,1,0.03,30.44,466.36,2025.28,5596.3,1678.89,66,1.0,0.0,$5K-10K
17376,2,250.44,8.08,2010-07-05 11:11:00,2010-10-31 10:42:00,31,117,3.84,0.52,4.2,18.26,50.44,15.13,39,0.22,39.23,$0-100
17377,59,11098.16,8.45,2009-12-02 12:39:00,2010-12-09 10:42:00,1313,371,12.19,4.84,40.92,177.69,491.01,147.3,0,0.0,491.01,$100-500
17378,1,10.95,10.95,2010-11-30 18:46:00,2010-11-30 18:46:00,1,1,0.03,30.44,333.32,1447.52,3999.82,1199.94,9,1.0,0.0,$1K-5K
17380,3,72.6,24.2,2010-06-23 11:24:00,2010-10-01 16:42:00,3,100,3.29,0.91,22.1,95.97,265.19,79.56,69,0.69,82.21,$100-500
17382,5,418.2,38.02,2010-05-19 11:33:00,2010-09-29 12:54:00,11,133,4.37,1.14,43.51,188.94,522.08,156.62,71,0.89,57.57,$500-1K
17383,1,1.25,1.25,2010-09-12 14:54:00,2010-09-12 14:54:00,1,1,0.03,30.44,38.05,165.24,456.6,136.98,88,1.0,0.0,$100-500
17384,1,28.35,7.09,2010-08-29 16:01:00,2010-08-29 16:01:00,4,1,0.03,30.44,215.74,936.92,2588.92,776.68,102,1.0,0.0,$1K-5K
17386,1,126.35,12.64,2010-11-19 13:40:00,2010-11-19 13:40:00,10,1,0.03,30.44,384.61,1670.26,4615.31,1384.59,20,1.0,0.0,$1K-5K
17388,4,304.97,9.84,2010-05-11 10:56:00,2010-10-15 10:39:00,31,156,5.12,0.78,7.68,33.35,92.14,27.64,55,0.47,48.83,$0-100
17389,19,2755.73,27.84,2010-03-23 13:21:00,2010-11-30 12:21:00,99,251,8.25,2.3,64.14,278.54,769.67,230.9,9,0.23,594.89,$500-1K
17390,1,83.3,7.57,2010-10-15 11:29:00,2010-10-15 11:29:00,11,1,0.03,30.44,230.51,1001.06,2766.17,829.85,55,1.0,0.0,$1K-5K
17392,1,156.65,12.05,2010-09-15 16:17:00,2010-09-15 16:17:00,13,1,0.03,30.44,366.8,1592.93,4401.62,1320.49,85,1.0,0.0,$1K-5K
17393,2,300.03,6.38,2010-08-08 15:53:00,2010-10-25 11:10:00,47,77,2.53,0.79,5.05,21.92,60.57,18.17,45,0.39,36.97,$0-100
17395,1,97.5,32.5,2010-07-19 15:34:00,2010-07-19 15:34:00,3,1,0.03,30.44,989.3,4296.28,11871.6,3561.48,143,1.0,0.0,$10K+
17396,4,572.7,35.79,2010-09-24 13:04:00,2010-10-26 15:00:00,16,32,1.05,3.8,136.2,591.46,1634.34,490.3,44,1.0,0.0,$1K-5K
17397,1,457.17,10.39,2010-10-19 13:20:00,2010-10-19 13:20:00,44,1,0.03,30.44,316.28,1373.52,3795.34,1138.6,51,1.0,0.0,$1K-5K
17400,3,2476.36,9.49,2009-12-17 15:41:00,2010-05-07 17:49:00,261,141,4.63,0.65,6.14,26.69,73.74,22.12,216,1.0,0.0,$0-100
17401,1,114.85,9.57,2010-06-16 16:54:00,2010-06-16 16:54:00,12,1,0.03,30.44,291.34,1265.2,3496.03,1048.81,176,1.0,0.0,$1K-5K
17402,10,1102.88,8.17,2009-12-16 17:40:00,2010-12-05 15:06:00,135,353,11.6,0.86,7.04,30.59,84.54,25.36,4,0.04,81.34,$0-100
17403,1,118.95,9.15,2010-09-15 12:29:00,2010-09-15 12:29:00,13,1,0.03,30.44,278.53,1209.57,3342.31,1002.69,85,1.0,0.0,$1K-5K
17404,4,204.94,15.76,2010-01-07 11:31:00,2010-10-08 15:56:00,13,274,9.0,0.44,7.01,30.42,84.07,25.22,62,0.3,58.7,$0-100
17406,9,1975.01,14.63,2009-12-06 13:45:00,2010-12-08 10:35:00,135,366,12.02,0.75,10.95,47.56,131.41,39.42,1,0.01,130.33,$100-500
17407,1,493.2,22.42,2010-10-24 11:57:00,2010-10-24 11:57:00,22,1,0.03,30.44,682.41,2963.53,8188.91,2456.67,46,1.0,0.0,$5K-10K
17408,2,114.0,28.5,2010-07-13 14:02:00,2010-07-27 13:17:00,4,13,0.43,4.68,133.47,579.62,1601.61,480.48,135,1.0,0.0,$1K-5K
17409,8,1165.26,29.88,2009-12-11 12:17:00,2010-10-14 10:10:00,39,306,10.05,0.8,23.78,103.26,285.33,85.6,56,0.49,146.09,$100-500
17411,2,646.44,19.01,2009-12-03 12:02:00,2010-11-18 11:55:00,34,349,11.47,0.17,3.32,14.4,39.8,11.94,21,0.04,38.2,$0-100
17412,10,2513.78,15.33,2009-12-02 13:51:00,2010-12-02 16:29:00,164,365,11.99,0.83,12.78,55.51,153.4,46.02,7,0.06,143.59,$100-500
17413,1,165.1,23.59,2010-10-31 12:33:00,2010-10-31 12:33:00,7,1,0.03,30.44,717.95,3117.87,8615.39,2584.62,39,1.0,0.0,$5K-10K
17414,2,56.0,9.33,2009-12-03 16:49:00,2010-10-12 16:53:00,6,313,10.28,0.19,1.82,7.88,21.78,6.54,58,0.12,19.09,$0-100
17416,15,6747.7,23.43,2009-12-14 16:29:00,2010-11-11 12:47:00,288,331,10.87,1.38,32.32,140.36,387.84,116.35,28,0.42,223.8,$100-500
17417,1,164.18,10.26,2010-06-09 10:00:00,2010-06-09 10:00:00,16,1,0.03,30.44,312.35,1356.47,3748.23,1124.47,183,1.0,0.0,$1K-5K
17418,1,166.28,16.63,2010-11-17 13:42:00,2010-11-17 13:42:00,10,1,0.03,30.44,506.16,2198.11,6073.88,1822.16,22,1.0,0.0,$5K-10K
17419,8,2081.45,19.1,2010-01-25 13:19:00,2010-12-07 15:04:00,109,316,10.38,0.77,14.72,63.91,176.59,52.98,2,0.02,173.61,$100-500
17420,4,485.6,17.99,2010-11-03 13:09:00,2010-12-01 09:56:00,27,27,0.89,4.51,81.11,352.23,973.28,291.98,8,0.4,588.77,$500-1K
17421,3,1039.25,18.23,2009-12-04 15:43:00,2010-11-18 16:57:00,57,349,11.47,0.26,4.77,20.72,57.25,17.17,21,0.06,53.8,$0-100
17422,5,1518.11,18.29,2010-06-23 10:19:00,2010-11-23 10:24:00,83,153,5.03,0.99,18.19,79.02,218.34,65.5,16,0.17,180.28,$100-500
17423,1,258.3,17.22,2010-11-11 12:26:00,2010-11-11 12:26:00,15,1,0.03,30.44,524.18,2276.37,6290.12,1887.04,28,1.0,0.0,$5K-10K
17426,7,2659.65,18.34,2010-02-17 13:39:00,2010-09-13 12:35:00,145,207,6.8,1.03,18.88,82.0,226.57,67.97,87,0.98,4.38,$100-500
17428,17,6523.81,20.2,2009-12-01 17:28:00,2010-12-06 09:37:00,323,369,12.12,1.4,28.32,123.01,339.9,101.97,3,0.05,324.24,$100-500
17429,2,832.54,14.87,2010-10-06 12:30:00,2010-11-08 13:28:00,56,33,1.08,1.84,27.43,119.11,329.12,98.74,31,0.63,123.01,$100-500
17430,3,469.41,16.76,2010-08-17 11:52:00,2010-12-09 13:05:00,28,114,3.75,0.8,13.43,58.32,161.15,48.35,0,0.0,161.15,$100-500
17432,7,1363.23,6.03,2009-12-03 19:13:00,2010-11-19 17:01:00,226,350,11.5,0.61,3.67,15.95,44.07,13.22,20,0.13,38.19,$0-100
17433,1,266.8,6.84,2010-11-19 13:37:00,2010-11-19 13:37:00,39,1,0.03,30.44,208.24,904.34,2498.89,749.67,20,1.0,0.0,$1K-5K
17435,1,249.75,19.21,2010-10-24 13:55:00,2010-10-24 13:55:00,13,1,0.03,30.44,584.8,2539.63,7017.59,2105.28,46,1.0,0.0,$5K-10K
17436,2,216.0,30.86,2009-12-07 12:31:00,2010-04-25 11:53:00,7,138,4.53,0.44,13.61,59.12,163.36,49.01,228,1.0,0.0,$100-500
17437,1,369.68,7.11,2010-06-28 11:11:00,2010-06-28 11:11:00,52,1,0.03,30.44,216.4,939.79,2596.86,779.06,164,1.0,0.0,$1K-5K
17438,4,944.62,17.82,2010-03-08 16:53:00,2010-09-21 14:12:00,53,196,6.44,0.62,11.07,48.08,132.87,39.86,79,0.54,61.46,$100-500
17439,1,116.7,29.18,2010-02-22 12:48:00,2010-02-22 12:48:00,4,1,0.03,30.44,888.09,3856.74,10657.04,3197.11,290,1.0,0.0,$10K+
17441,1,293.35,13.97,2009-12-07 13:32:00,2009-12-07 13:32:00,21,1,0.03,30.44,425.22,1846.61,5102.61,1530.78,367,1.0,0.0,$5K-10K
17442,9,2331.42,15.97,2010-02-15 15:54:00,2010-11-23 14:46:00,146,280,9.2,0.98,15.62,67.85,187.49,56.25,16,0.17,155.35,$100-500
17448,46,14409.91,13.01,2010-03-04 17:29:00,2010-07-30 14:07:00,1108,147,4.83,9.53,123.88,537.99,1486.58,445.97,132,1.0,0.0,$1K-5K
17449,6,2348.94,7.63,2009-12-09 14:16:00,2010-11-17 13:50:00,308,342,11.24,0.53,4.07,17.69,48.87,14.66,22,0.13,42.59,$0-100
17450,3,1085.06,20.87,2010-09-28 12:44:00,2010-12-07 09:23:00,52,69,2.27,1.32,27.62,119.93,331.4,99.42,2,0.03,321.79,$100-500
17454,6,1030.41,15.85,2010-01-15 15:40:00,2010-09-03 10:43:00,65,230,7.56,0.79,12.59,54.67,151.06,45.32,97,0.84,23.64,$100-500
17456,2,975.56,16.26,2010-09-09 15:28:00,2010-12-09 15:23:00,60,90,2.96,0.68,11.0,47.76,131.98,39.59,0,0.0,131.98,$100-500
17457,7,377.94,25.2,2010-01-08 10:34:00,2010-10-20 14:22:00,15,285,9.36,0.75,18.84,81.81,226.05,67.82,50,0.41,133.52,$100-500
17458,1,213.08,6.66,2010-11-23 11:43:00,2010-11-23 11:43:00,32,1,0.03,30.44,202.69,880.24,2432.31,729.69,16,1.0,0.0,$1K-5K
17460,12,1537.84,14.11,2010-01-22 13:25:00,2010-12-02 15:14:00,109,314,10.32,1.16,16.41,71.28,196.95,59.09,7,0.09,179.39,$100-500
17463,2,659.4,6.11,2010-04-29 17:57:00,2010-05-28 10:04:00,108,28,0.92,2.17,13.28,57.65,159.3,47.79,195,1.0,0.0,$100-500
17464,2,279.08,11.16,2010-03-30 13:15:00,2010-07-05 13:24:00,25,97,3.19,0.63,7.01,30.43,84.08,25.22,157,1.0,0.0,$0-100
17465,7,2398.99,17.14,2009-12-03 13:25:00,2010-10-10 11:56:00,140,310,10.18,0.69,11.78,51.15,141.34,42.4,60,0.45,77.51,$100-500
17467,1,102.6,25.65,2010-11-09 12:58:00,2010-11-09 12:58:00,4,1,0.03,30.44,780.79,3390.76,9369.43,2810.83,30,1.0,0.0,$5K-10K
17468,1,57.8,19.27,2010-11-29 17:25:00,2010-11-29 17:25:00,3,1,0.03,30.44,586.48,2546.92,7037.73,2111.32,10,1.0,0.0,$5K-10K
17469,12,3152.44,17.81,2009-12-16 15:06:00,2010-11-04 17:38:00,177,323,10.61,1.13,20.14,87.47,241.7,72.51,35,0.43,136.94,$100-500
17470,7,1371.32,16.33,2010-07-19 16:16:00,2010-12-07 09:57:00,84,140,4.6,1.52,24.85,107.9,298.16,89.45,2,0.03,288.23,$100-500
17471,1,321.65,16.93,2010-08-22 11:53:00,2010-08-22 11:53:00,19,1,0.03,30.44,515.32,2237.89,6183.81,1855.14,109,1.0,0.0,$5K-10K
17472,1,224.81,4.59,2010-03-21 13:27:00,2010-03-21 13:27:00,49,1,0.03,30.44,139.66,606.5,1675.89,502.77,263,1.0,0.0,$1K-5K
17473,2,526.0,15.94,2010-09-09 19:03:00,2010-10-27 11:45:00,33,47,1.54,1.3,20.65,89.66,247.76,74.33,43,0.61,96.64,$100-500
17474,1,45.0,45.0,2010-04-19 10:43:00,2010-04-19 10:43:00,1,1,0.03,30.44,1369.8,5948.69,16437.6,4931.28,234,1.0,0.0,$10K+
17476,2,489.86,15.8,2009-12-02 12:09:00,2010-11-09 10:21:00,31,341,11.2,0.18,2.82,12.25,33.85,10.16,30,0.06,31.87,$0-100
17477,2,800.05,20.0,2010-03-02 11:53:00,2010-04-06 10:06:00,40,34,1.12,1.79,35.81,155.53,429.77,128.93,247,1.0,0.0,$100-500
17478,2,853.4,25.1,2010-03-16 14:19:00,2010-10-27 15:01:00,34,225,7.39,0.27,6.79,29.49,81.5,24.45,43,0.13,71.11,$0-100
17479,1,329.86,19.4,2010-03-17 09:26:00,2010-03-17 09:26:00,17,1,0.03,30.44,590.64,2565.01,7087.72,2126.32,267,1.0,0.0,$5K-10K
17480,1,370.41,15.43,2010-09-21 12:31:00,2010-09-21 12:31:00,24,1,0.03,30.44,469.8,2040.24,5637.64,1691.29,79,1.0,0.0,$5K-10K
17482,2,775.64,14.63,2010-05-10 14:10:00,2010-08-09 15:33:00,53,91,2.99,0.67,9.79,42.52,117.49,35.25,122,0.89,12.48,$100-500
